accuracy,bal_accuracy,macro_f1,weighted_f1
0.938134627111005,0.6280712608641469,0.7076920883624285,0.9253864357374133
0.9388681212828195,0.6287490709886105,0.706986805904368,0.9262554062058596
0.9396723136880617,0.6336398762301138,0.7102226704611179,0.9272960750676444
0.93962370865258,0.6297180941111626,0.7081374619155787,0.9273711434274821
0.9399816184593087,0.6372864812458038,0.7163783332511311,0.9277539118629942
0.9380992779942912,0.62823166748022,0.7080257474580215,0.9255881421984926
0.9393409157188685,0.6276002739795387,0.7067215978695724,0.9269607816100847
0.939261380206262,0.6296268721140601,0.7092629886756374,0.9270839091183223
0.9398844083883454,0.6319916042472915,0.7121023677276807,0.9277469410580419
0.9393188225209222,0.6326195761624883,0.7097808384189314,0.9268244627505056
0.9389962618309075,0.6245895978850173,0.7044728031469668,0.9263535215766067
0.9393762648355825,0.6350693541899005,0.7130293013746581,0.9270074165881279
0.9398181287945068,0.6314469434087778,0.7101301054531619,0.9275897797478625
0.9394337071502425,0.6280724714462317,0.7072339888765915,0.9271739275906743
0.9389034703995334,0.6277383368658408,0.706590910058238,0.9264519003464485
0.9397430119214896,0.6292942937174333,0.7081506859185337,0.9273386587740001
